,종가,거래량,기관매매량,외국인매매량,외국인보유율
2011-08-23,56100.0,966527.0,87431.0,-207034.0,30.53
2011-08-24,55000.0,1076632.0,-62560.0,116531.0,30.61
2011-08-25,55700.0,1223404.0,27560.0,-143499.0,30.51
2011-08-26,57500.0,918909.0,154942.0,-73554.0,30.46
2011-08-29,61500.0,1462869.0,304100.0,-144880.0,30.36
2011-08-30,64000.0,1351482.0,53027.0,12208.0,30.37
2011-08-31,66600.0,1428748.0,38877.0,348096.0,30.61
2011-09-01,64900.0,1221924.0,-135035.0,113458.0,30.69
2011-09-02,63100.0,811246.0,-254250.0,84699.0,30.75
2011-09-05,60000.0,969375.0,-383223.0,107636.0,30.8
2011-09-06,59100.0,1049441.0,39051.0,-112432.0,30.72
2011-09-07,64500.0,1075136.0,250055.0,-21102.0,30.71
2011-09-08,65000.0,1186448.0,370725.0,-197180.0,30.57
2011-09-09,62000.0,868492.0,-4397.0,-231472.0,30.41
2011-09-14,59700.0,802036.0,49620.0,-190376.0,30.28
2011-09-15,60400.0,546335.0,-9184.0,-20341.0,30.26
2011-09-16,62400.0,699805.0,121201.0,74693.0,30.32
2011-09-19,62200.0,429766.0,4387.0,28339.0,30.34
2011-09-20,64500.0,1099654.0,227985.0,-6832.0,30.33
2011-09-21,64400.0,1044501.0,245297.0,-77753.0,30.28
2011-09-22,61000.0,1025062.0,-114913.0,-249452.0,30.11
2011-09-23,58200.0,928037.0,-52698.0,-98037.0,30.04
2011-09-26,58400.0,1110731.0,247070.0,-95390.0,29.97
2011-09-27,60400.0,1008295.0,-5848.0,-28276.0,29.95
2011-09-28,61900.0,1429126.0,314246.0,79855.0,30.01
2011-09-29,68800.0,3595418.0,819563.0,19715.0,30.02
2011-09-30,68900.0,2547190.0,146203.0,-115009.0,29.93
2011-10-04,69200.0,2023330.0,138330.0,-41123.0,29.9
2011-10-05,69500.0,2843397.0,1037307.0,-744579.0,29.39
2011-10-06,73900.0,3913824.0,1563648.0,-1104754.0,28.61
2011-10-07,74000.0,1708454.0,33664.0,90069.0,28.67
2011-10-10,75900.0,1314814.0,304150.0,47530.0,28.69
2011-10-11,74000.0,2445385.0,-411618.0,9069.0,28.7
2011-10-12,73500.0,1292370.0,-207133.0,67257.0,28.75
2011-10-13,73000.0,1352523.0,71188.0,-105969.0,28.68
2011-10-14,73000.0,1536409.0,49681.0,-106127.0,28.61
2011-10-17,72000.0,1265799.0,-164393.0,-1262.0,28.61
2011-10-18,72900.0,1614092.0,-14073.0,-50909.0,28.57
2011-10-19,72300.0,997092.0,159460.0,-232579.0,28.41
2011-10-20,69900.0,2015466.0,399750.0,-372240.0,28.15
2011-10-21,75200.0,2265549.0,786212.0,-221753.0,28.0
2011-10-24,77000.0,1509121.0,335881.0,39058.0,28.03
2011-10-25,75800.0,923873.0,-34663.0,48824.0,28.06
2011-10-26,77500.0,1654592.0,89645.0,197541.0,28.2
2011-10-27,79000.0,1709262.0,438887.0,21178.0,28.21
2011-10-28,77000.0,1391759.0,18242.0,13364.0,28.22
2011-10-31,74700.0,956978.0,-190763.0,27155.0,28.24
2011-11-01,72900.0,1121244.0,-115355.0,-140179.0,28.14
2011-11-02,71400.0,985763.0,-238490.0,1981.0,28.15
2011-11-03,61600.0,8674768.0,-3124271.0,195224.0,28.39
2011-11-04,61100.0,6382407.0,-177870.0,-221145.0,28.31
2011-11-07,62200.0,1803374.0,393.0,-46328.0,28.33
2011-11-08,64000.0,2759472.0,467666.0,27782.0,28.44
2011-11-09,63200.0,1306628.0,191126.0,-14285.0,28.52
2011-11-10,60700.0,1305302.0,-5536.0,-39345.0,28.47
2011-11-11,64600.0,1325452.0,244990.0,-115064.0,28.41
2011-11-14,67600.0,2036203.0,751373.0,-79032.0,28.51
2011-11-15,67000.0,1138552.0,268015.0,-42048.0,28.48
2011-11-16,66000.0,1815106.0,258582.0,17130.0,28.49
2011-11-17,65600.0,1415332.0,25532.0,-198694.0,28.35
2011-11-18,67200.0,1293556.0,275689.0,-152339.0,28.25
2011-11-21,67700.0,1079584.0,357361.0,-116500.0,27.97
2011-11-22,66900.0,746552.0,114592.0,-68484.0,27.86
2011-11-23,64600.0,692387.0,121396.0,-152296.0,27.63
2011-11-24,63400.0,857264.0,130652.0,-286040.0,27.35
2011-11-25,63800.0,713030.0,192926.0,-115287.0,27.27
2011-11-28,69300.0,1585260.0,463931.0,51796.0,27.28
2011-11-29,72200.0,1751724.0,754046.0,-62708.0,27.23
2011-11-30,73300.0,1235686.0,359202.0,-45841.0,27.12
2011-12-01,76000.0,1521538.0,352721.0,87429.0,27.08
2011-12-02,76400.0,982193.0,287170.0,-97361.0,26.97
2011-12-05,74300.0,1413962.0,21015.0,-268357.0,26.57
2011-12-06,73700.0,1404623.0,15379.0,-78804.0,26.42
2011-12-07,75000.0,1408612.0,411539.0,-250048.0,25.92
2011-12-08,74000.0,1968776.0,-69754.0,-69389.0,25.76
2011-12-09,71000.0,1021053.0,-70678.0,-253157.0,25.6
2011-12-12,74200.0,1194626.0,349310.0,-126593.0,25.64
2011-12-13,74600.0,1259457.0,431774.0,-343096.0,25.49
2011-12-14,73600.0,492893.0,11259.0,-61798.0,25.56
2011-12-15,74800.0,1297980.0,261648.0,-7173.0,25.63
2011-12-16,75000.0,844797.0,279571.0,-114864.0,25.54
2011-12-19,71500.0,1179983.0,231922.0,-226743.0,25.39
2011-12-20,72700.0,584110.0,142504.0,-22283.0,25.41
2011-12-21,76200.0,1020697.0,272252.0,22450.0,25.43
2011-12-22,76000.0,603241.0,125814.0,-73014.0,25.41
2011-12-23,75400.0,747251.0,38055.0,56944.0,25.45
2011-12-26,74300.0,516344.0,-43552.0,22076.0,25.47
2011-12-27,72500.0,862503.0,-32706.0,50929.0,25.51
2011-12-28,73500.0,527964.0,79501.0,-42735.0,25.48
2011-12-29,74400.0,533574.0,156793.0,-79787.0,25.43
2012-01-02,76100.0,1010120.0,268384.0,-170724.0,25.31
2012-01-03,77400.0,940545.0,120670.0,102453.0,25.38
2012-01-04,74700.0,1245338.0,-322262.0,-2852.0,25.38
2012-01-05,73900.0,1180481.0,-87148.0,-156680.0,25.27
2012-01-06,72400.0,990520.0,-203983.0,-106949.0,26.64
2012-01-09,74000.0,1881317.0,453605.0,-513480.0,26.57
2012-01-10,76900.0,1634539.0,620764.0,-134023.0,26.48
2012-01-11,75700.0,1010881.0,320775.0,-218787.0,26.36
2012-01-12,76800.0,1044615.0,100041.0,-178415.0,26.27
2012-01-13,76500.0,702194.0,54199.0,-18092.0,26.33
2012-01-16,75000.0,621888.0,-16200.0,-120828.0,26.26
2012-01-17,73800.0,2117661.0,-581292.0,-9750.0,26.25
2012-01-18,72700.0,1594524.0,-504796.0,-157308.0,26.16
2012-01-19,72800.0,1996915.0,-154423.0,-223884.0,26.03
2012-01-20,74100.0,1482946.0,-108123.0,272712.0,26.19
2012-01-25,77100.0,2072421.0,228175.0,295585.0,26.37
2012-01-26,77500.0,1254362.0,88807.0,99313.0,26.43
2012-01-27,81500.0,2964043.0,598804.0,178375.0,26.54
2012-01-30,82500.0,2364061.0,315358.0,159535.0,26.64
2012-01-31,82700.0,1181898.0,4594.0,-44581.0,26.61
2012-02-01,84300.0,2159597.0,325761.0,-204085.0,26.49
2012-02-02,90500.0,3817490.0,704382.0,586241.0,26.85
2012-02-03,90700.0,1877835.0,219949.0,102400.0,27.0
2012-02-06,89100.0,1726856.0,125247.0,-225378.0,26.86
2012-02-07,87000.0,2477900.0,-91014.0,-331638.0,26.65
2012-02-08,89100.0,1807005.0,150032.0,64878.0,26.69
2012-02-09,90400.0,1570269.0,394429.0,-200476.0,26.56
2012-02-10,86900.0,1553824.0,-166938.0,-180819.0,26.45
2012-02-13,88300.0,1137784.0,59671.0,-223282.0,26.32
2012-02-14,91000.0,2492233.0,591210.0,-328784.0,26.12
2012-02-15,90600.0,1394801.0,92167.0,-362038.0,25.89
2012-02-16,89600.0,1081148.0,178994.0,-210075.0,25.76
2012-02-17,91300.0,1687408.0,168888.0,-55966.0,25.73
2012-02-20,90100.0,1174140.0,-2612.0,-84924.0,25.67
2012-02-21,88700.0,1227275.0,-143707.0,-90892.0,25.61
2012-02-22,88000.0,901095.0,-31059.0,-205839.0,25.49
2012-02-23,84100.0,2796450.0,-386452.0,-382650.0,25.25
2012-02-24,84500.0,1473957.0,-14931.0,-193243.0,25.23
2012-02-27,82700.0,919869.0,-22118.0,-112603.0,25.23
2012-02-28,82500.0,2318740.0,124208.0,-676168.0,25.07
2012-02-29,85400.0,1818096.0,217483.0,-47334.0,25.2
2012-03-02,85200.0,1013648.0,-36638.0,53841.0,25.32
2012-03-05,84600.0,658981.0,-68753.0,74207.0,25.49
2012-03-06,85000.0,1107460.0,-87973.0,157788.0,25.6
2012-03-07,87300.0,2078226.0,507393.0,-255072.0,25.47
2012-03-08,90700.0,3392371.0,1127629.0,-528221.0,25.15
2012-03-09,90600.0,1275092.0,214967.0,-16495.0,25.14
2012-03-12,91000.0,1418199.0,209260.0,-276964.0,24.96
2012-03-13,91100.0,869868.0,-11374.0,-103058.0,24.96
2012-03-14,92900.0,1588552.0,321113.0,73695.0,24.95
2012-03-15,93300.0,1384009.0,20991.0,50291.0,25.05
2012-03-16,91700.0,1081399.0,39310.0,-143642.0,24.92
2012-03-19,90400.0,984841.0,-169066.0,-29344.0,24.9
2012-03-20,90000.0,1188319.0,-140352.0,-184488.0,24.79
2012-03-21,90000.0,909411.0,-54131.0,25906.0,24.78
2012-03-22,90000.0,670821.0,-29810.0,-79508.0,24.78
2012-03-23,88300.0,1746439.0,-412664.0,79442.0,24.85
2012-03-26,85000.0,2346022.0,-766977.0,-100437.0,24.88
2012-03-27,86000.0,1846497.0,-258169.0,-135007.0,24.77
2012-03-28,82300.0,3112203.0,-642800.0,-552724.0,24.44
2012-03-29,82100.0,2095763.0,-168899.0,-423826.0,24.41
2012-03-30,82800.0,1394331.0,49459.0,-111773.0,24.39
2012-04-02,84200.0,1024406.0,16061.0,107226.0,24.47
2012-04-03,82600.0,1541748.0,-106966.0,-200009.0,24.32
2012-04-04,80900.0,1255197.0,-56482.0,-292337.0,24.23
2012-04-05,80800.0,967712.0,-55557.0,-83465.0,24.39
2012-04-06,81900.0,789501.0,-40534.0,26314.0,24.4
2012-04-09,78700.0,1410407.0,-61833.0,-368967.0,24.18
2012-04-10,78300.0,962010.0,20333.0,-96826.0,24.16
2012-04-12,76000.0,2519614.0,-113604.0,-792728.0,23.8
2012-04-13,77700.0,1683440.0,75845.0,-536214.0,23.5
2012-04-16,76000.0,1136251.0,-157620.0,-292256.0,23.4
2012-04-17,76700.0,1272144.0,56189.0,-189620.0,23.35
2012-04-18,77400.0,1407595.0,91342.0,-299006.0,23.56
2012-04-19,75500.0,1827172.0,-397545.0,-230259.0,23.76
2012-04-20,74400.0,2178577.0,-43827.0,-418183.0,23.97
2012-04-23,75000.0,861721.0,257182.0,-239551.0,23.93
2012-04-24,78700.0,2866024.0,63805.0,295015.0,24.17
2012-04-25,77700.0,2719428.0,-56579.0,73756.0,24.23
2012-04-26,72900.0,4651495.0,-792768.0,-402285.0,23.92
2012-04-27,72100.0,2129130.0,-553102.0,265100.0,24.08
2012-04-30,70200.0,2332691.0,-413711.0,157791.0,24.16
2012-05-02,72100.0,1753073.0,162891.0,-223083.0,24.03
2012-05-03,71200.0,1250874.0,-58958.0,-151677.0,23.88
2012-05-04,72000.0,1010173.0,-142314.0,16717.0,23.96
2012-05-07,69700.0,1180218.0,-161768.0,-132638.0,23.88
2012-05-08,71000.0,709317.0,77212.0,-44058.0,23.81
2012-05-09,73100.0,2015698.0,634900.0,-234038.0,23.66
2012-05-10,74500.0,2338284.0,625542.0,-97184.0,23.64
2012-05-11,71600.0,1509788.0,-86076.0,-56119.0,23.58
2012-05-14,71800.0,915496.0,44360.0,-77314.0,23.65
2012-05-15,70300.0,1311474.0,-189796.0,-133380.0,23.69
2012-05-16,67700.0,1390338.0,-157994.0,-146613.0,23.61
2012-05-17,66600.0,1813211.0,-268992.0,-128524.0,23.56
2012-05-18,64400.0,1923462.0,3155.0,-35954.0,23.54
2012-05-21,62900.0,1993323.0,-555441.0,325451.0,23.82
2012-05-22,67700.0,2258633.0,-211283.0,470797.0,24.1
2012-05-23,65200.0,1629454.0,176382.0,-194149.0,23.99
2012-05-24,66300.0,858327.0,17620.0,-65629.0,23.95
2012-05-25,66800.0,841060.0,-18268.0,6024.0,23.97
2012-05-29,67800.0,732421.0,-51514.0,-41544.0,23.94
2012-05-30,67200.0,837493.0,-68743.0,-6063.0,23.9
2012-05-31,66100.0,1295586.0,-304730.0,2285.0,23.92
2012-06-01,64000.0,1341731.0,-480889.0,-84754.0,23.87
2012-06-04,61600.0,1991231.0,-271934.0,346108.0,24.09
2012-06-05,64500.0,1492278.0,384318.0,-63052.0,24.0
2012-06-07,66700.0,1939616.0,707956.0,-64939.0,23.91
2012-06-08,67200.0,1037569.0,404458.0,-153221.0,23.91
2012-06-11,69100.0,1258225.0,513203.0,-133736.0,23.85
2012-06-12,67200.0,1481325.0,27732.0,-447692.0,23.55
2012-06-13,66100.0,1260694.0,-196189.0,23950.0,23.6
2012-06-14,64200.0,3815565.0,-1293585.0,-177.0,23.55
2012-06-15,63800.0,1665026.0,-284431.0,-104311.0,23.55
2012-06-18,64800.0,1886721.0,-252877.0,23686.0,23.56
2012-06-19,64400.0,1471310.0,-583110.0,299195.0,23.74
2012-06-20,64600.0,1364462.0,-151430.0,-25366.0,23.81
2012-06-21,64000.0,955960.0,-120649.0,-187075.0,23.73
2012-06-22,62800.0,1612697.0,-183345.0,-540981.0,23.42
2012-06-25,62000.0,941114.0,-229881.0,-101431.0,23.36
2012-06-26,61400.0,1275360.0,-290706.0,-156000.0,23.27
2012-06-27,61300.0,979441.0,-88296.0,-214622.0,23.2
2012-06-28,60300.0,1634479.0,-332772.0,-199302.0,23.08
2012-06-29,61000.0,1827984.0,-314366.0,13388.0,23.09
2012-07-02,61000.0,1013967.0,-69677.0,-35768.0,23.06
2012-07-03,63200.0,1887597.0,369439.0,-154683.0,22.97
2012-07-04,62500.0,1360976.0,16623.0,-149585.0,22.93
2012-07-05,62700.0,1242297.0,14347.0,-135754.0,22.87
2012-07-06,61700.0,1025788.0,-195677.0,-130830.0,22.77
2012-07-09,61100.0,943641.0,-10957.0,1664.0,22.79
2012-07-10,60800.0,1086232.0,-20063.0,-226749.0,22.65
2012-07-11,60100.0,1128165.0,-163669.0,-266758.0,22.5
2012-07-12,60000.0,1198504.0,-91569.0,-20349.0,22.48
2012-07-13,60400.0,1358858.0,41807.0,-96442.0,22.37
2012-07-16,59400.0,1451335.0,-253369.0,-190463.0,22.23
2012-07-17,58600.0,1631780.0,-29332.0,-228410.0,21.64
2012-07-18,57000.0,2051143.0,-275023.0,-28326.0,21.63
2012-07-19,56700.0,1289194.0,-121075.0,20774.0,21.75
2012-07-20,57500.0,1363179.0,119374.0,-197184.0,21.42
2012-07-23,56600.0,758586.0,62193.0,-179931.0,21.39
2012-07-24,57300.0,1039731.0,28688.0,-116395.0,21.32
2012-07-25,56100.0,1725234.0,60275.0,-429520.0,21.01
2012-07-26,59800.0,2556935.0,522280.0,156117.0,21.11
2012-07-27,61900.0,2479910.0,597457.0,517909.0,21.45
2012-07-30,61800.0,1719036.0,363599.0,-145815.0,21.37
2012-07-31,62400.0,1754130.0,114290.0,125454.0,21.43
2012-08-01,61600.0,1083614.0,231770.0,-190001.0,21.32
2012-08-02,61700.0,1025434.0,91273.0,-79877.0,21.31
2012-08-03,64900.0,4048018.0,1195892.0,-113792.0,21.25
2012-08-06,65600.0,2478766.0,726395.0,-78998.0,21.23
2012-08-07,65400.0,868038.0,66444.0,-17780.0,21.22
2012-08-08,66000.0,2098512.0,588453.0,-39772.0,21.21
2012-08-09,67000.0,1541551.0,168899.0,230842.0,21.38
2012-08-10,67900.0,1340662.0,224587.0,107628.0,21.44
2012-08-13,66100.0,1507060.0,-288684.0,9030.0,21.42
2012-08-14,66600.0,1433728.0,-149411.0,44280.0,21.42
2012-08-16,66200.0,1065554.0,-42526.0,-103306.0,21.38
2012-08-17,64600.0,2268701.0,-346742.0,-69263.0,21.32
2012-08-20,66000.0,1511313.0,-8377.0,94426.0,21.28
2012-08-21,65500.0,1087100.0,54668.0,-26429.0,21.38
2012-08-22,66700.0,1849338.0,39774.0,320255.0,21.53
2012-08-23,67100.0,1234599.0,22091.0,133993.0,21.67
2012-08-24,67100.0,1153736.0,203229.0,-126210.0,21.38
2012-08-27,69000.0,3423618.0,513675.0,-183441.0,21.3
2012-08-28,68600.0,1634657.0,240248.0,-141866.0,21.15
2012-08-29,71600.0,3718668.0,1081218.0,-252975.0,21.02
2012-08-30,70800.0,2242818.0,437616.0,-666693.0,20.64
2012-08-31,70400.0,1092132.0,185783.0,-90329.0,20.61
2012-09-03,69700.0,1315026.0,-37589.0,-146088.0,20.52
2012-09-04,68200.0,2289766.0,-170686.0,-381619.0,20.43
2012-09-05,69400.0,2178668.0,478744.0,-32931.0,20.41
2012-09-06,70400.0,1527026.0,447191.0,-323915.0,20.22
2012-09-07,72200.0,1765149.0,207623.0,342848.0,20.43
2012-09-10,72000.0,995578.0,137590.0,-108812.0,20.36
2012-09-11,72200.0,1146056.0,12115.0,145639.0,20.44
2012-09-12,72300.0,1345461.0,254479.0,-167027.0,20.34
2012-09-13,74100.0,1969981.0,353368.0,212002.0,20.45
2012-09-14,75700.0,1859636.0,42375.0,458819.0,20.76
2012-09-17,76300.0,1331105.0,-270066.0,267018.0,20.91
2012-09-18,76400.0,1117464.0,-26376.0,9184.0,20.78
2012-09-19,77100.0,1125673.0,78996.0,132685.0,20.93
2012-09-20,75700.0,1764483.0,27341.0,6600.0,20.95
2012-09-21,75200.0,1466947.0,-274434.0,58009.0,20.99
2012-09-24,73800.0,1304908.0,-51113.0,-91756.0,20.94
2012-09-25,69800.0,3812575.0,-515357.0,-298138.0,20.77
2012-09-26,69200.0,1799127.0,-65572.0,-29498.0,20.75
2012-09-27,69300.0,889788.0,-88278.0,-54136.0,20.74
2012-09-28,69000.0,1443634.0,-418452.0,133925.0,20.85
2012-10-02,68100.0,1311726.0,-117052.0,-228224.0,20.72
2012-10-04,69800.0,1187484.0,7722.0,-108899.0,20.66
2012-10-05,69800.0,1142143.0,197941.0,-320748.0,20.44
2012-10-08,68300.0,825455.0,-138388.0,-47893.0,20.39
2012-10-09,67900.0,925267.0,140330.0,-169490.0,20.3
2012-10-10,67600.0,1051409.0,82456.0,-46494.0,20.39
2012-10-11,67200.0,1419006.0,188854.0,-410552.0,20.14
2012-10-12,68200.0,913917.0,66274.0,-76534.0,20.1
2012-10-15,67900.0,649681.0,139134.0,-69677.0,20.06
2012-10-16,68600.0,721999.0,223614.0,-195820.0,19.95
2012-10-17,70300.0,2021422.0,721944.0,-490099.0,19.64
2012-10-18,72200.0,2141182.0,511703.0,-15135.0,19.64
2012-10-19,73500.0,2190042.0,1169614.0,-433338.0,19.37
2012-10-22,72800.0,1383440.0,441338.0,-326531.0,19.17
2012-10-23,73000.0,1191054.0,353180.0,-215264.0,19.03
2012-10-24,74000.0,2736762.0,737542.0,-642494.0,18.59
2012-10-25,73900.0,1240047.0,269973.0,-45724.0,18.57
2012-10-26,73000.0,1288316.0,133606.0,235841.0,18.7
2012-10-29,75000.0,2411228.0,259318.0,70733.0,18.74
2012-10-30,75700.0,1372217.0,245173.0,107742.0,18.76
2012-10-31,75900.0,1076589.0,314922.0,107756.0,18.61
2012-11-01,76300.0,1294255.0,193345.0,140080.0,18.64
2012-11-02,78200.0,1535777.0,231111.0,158319.0,17.16
2012-11-05,76200.0,1289604.0,49468.0,58128.0,17.1
2012-11-06,76700.0,817042.0,178231.0,-135771.0,16.97
2012-11-07,77300.0,876710.0,35630.0,2200.0,17.01
2012-11-08,74800.0,1523871.0,165430.0,-233593.0,16.8
2012-11-09,76900.0,1333770.0,216149.0,-87342.0,16.78
2012-11-12,76400.0,459585.0,56875.0,-34694.0,16.67
2012-11-13,78400.0,1756219.0,167598.0,183950.0,16.73
2012-11-14,82000.0,3681938.0,490269.0,210088.0,16.82
2012-11-15,81000.0,1751575.0,416546.0,-543289.0,16.37
2012-11-16,80500.0,1146230.0,156973.0,-170775.0,16.25
2012-11-19,79300.0,1503594.0,110302.0,-333988.0,16.04
2012-11-20,79300.0,1577629.0,130800.0,-314276.0,15.79
2012-11-21,76400.0,2733796.0,-338550.0,-121289.0,15.73
2012-11-22,77300.0,2156232.0,-182740.0,155772.0,15.82
2012-11-23,76300.0,1940226.0,-122917.0,-49411.0,15.79
2012-11-26,76200.0,1685249.0,-202379.0,123196.0,15.85
2012-11-27,77000.0,1482201.0,-97859.0,223813.0,15.98
2012-11-28,74900.0,1694959.0,-312060.0,39509.0,15.85
2012-11-29,76700.0,1416653.0,-38257.0,179292.0,16.02
2012-11-30,76300.0,990381.0,40707.0,34160.0,16.03
2012-12-03,77200.0,1024233.0,-76887.0,62323.0,16.04
2012-12-04,75800.0,1093366.0,-150736.0,-40449.0,16.07
2012-12-05,75100.0,1900988.0,-243924.0,-42340.0,16.07
2012-12-06,74000.0,2659560.0,-414616.0,558071.0,16.26
2012-12-07,74500.0,1478331.0,53105.0,150544.0,16.5
2012-12-10,74800.0,713244.0,61254.0,41277.0,16.54
2012-12-11,75600.0,761140.0,-24724.0,120630.0,16.54
2012-12-12,74000.0,1272177.0,-190037.0,112526.0,16.55
2012-12-13,73800.0,1993848.0,-312360.0,19031.0,16.53
2012-12-14,72200.0,2299052.0,-1298269.0,398740.0,16.66
2012-12-17,72100.0,887133.0,-52376.0,59184.0,16.69
2012-12-18,72200.0,987180.0,-140672.0,61422.0,16.72
2012-12-20,72700.0,1160285.0,-162102.0,213209.0,16.89
2012-12-21,73800.0,1231567.0,-5153.0,206646.0,16.91
2012-12-24,73000.0,628368.0,-29183.0,98844.0,16.89
2012-12-26,72200.0,981515.0,-107561.0,60900.0,16.86
2012-12-27,73400.0,807743.0,-62379.0,98867.0,16.9
2012-12-28,73600.0,646649.0,91028.0,-19172.0,16.93
2013-01-02,77500.0,2044460.0,101924.0,425421.0,17.19
2013-01-03,78500.0,2166032.0,205843.0,206791.0,17.54
2013-01-04,78700.0,1240505.0,114019.0,79944.0,17.6
2013-01-07,78700.0,1309379.0,-185889.0,203461.0,17.88
2013-01-08,78400.0,911522.0,60004.0,56852.0,17.98
2013-01-09,75900.0,1841404.0,199245.0,-317674.0,17.9
2013-01-10,75800.0,1190752.0,-159805.0,-174892.0,18.2
2013-01-11,75100.0,965537.0,-27515.0,-100099.0,18.5
2013-01-14,75200.0,724914.0,-52696.0,111681.0,18.51
2013-01-15,73500.0,998100.0,42702.0,-190539.0,18.39
2013-01-16,72500.0,1126426.0,-68195.0,-258283.0,18.39
2013-01-17,73800.0,644278.0,-21341.0,100539.0,18.51
2013-01-18,74800.0,586132.0,51785.0,70164.0,18.55
2013-01-21,76300.0,1063172.0,17107.0,132132.0,18.44
2013-01-22,76200.0,530093.0,56330.0,-60263.0,18.72
2013-01-23,75600.0,659978.0,92593.0,-10428.0,18.75
2013-01-24,73600.0,1262830.0,-197552.0,20097.0,18.77
2013-01-25,72600.0,1085032.0,-120037.0,-99963.0,18.67
2013-01-28,73200.0,630205.0,34771.0,29698.0,18.61
2013-01-29,73500.0,734353.0,-30270.0,13538.0,18.68
2013-01-30,73500.0,675063.0,-25381.0,-4325.0,18.4
2013-01-31,72100.0,1700730.0,29723.0,-285613.0,18.04
2013-02-01,72000.0,829157.0,103872.0,-121382.0,17.88
2013-02-04,70700.0,1353819.0,-97263.0,-240111.0,17.73
2013-02-05,69500.0,1232415.0,-104949.0,-36241.0,17.68
2013-02-06,69700.0,686119.0,-25029.0,30295.0,17.66
2013-02-07,71100.0,859213.0,106301.0,23947.0,17.7
2013-02-08,71600.0,584765.0,118220.0,-249.0,17.59
2013-02-12,72000.0,604160.0,158865.0,-46601.0,17.5
2013-02-13,73000.0,654466.0,188197.0,-50013.0,17.42
2013-02-14,74100.0,1049277.0,175991.0,272283.0,17.59
2013-02-15,74500.0,812545.0,233473.0,5063.0,17.63
2013-02-18,75100.0,553815.0,163549.0,40272.0,17.67
2013-02-19,75400.0,973726.0,205537.0,53352.0,17.79
2013-02-20,76300.0,1190845.0,381237.0,-46328.0,17.78
2013-02-21,77400.0,1684381.0,134368.0,396075.0,18.02
2013-02-22,77000.0,1166913.0,144153.0,11452.0,18.03
2013-02-25,77600.0,968251.0,6596.0,219665.0,18.16
2013-02-26,77900.0,1072329.0,245180.0,-122413.0,18.07
2013-02-27,77900.0,584696.0,92518.0,35144.0,17.9
2013-02-28,78300.0,1062525.0,110137.0,183485.0,18.0
2013-03-04,77800.0,716762.0,-16023.0,143266.0,17.8
2013-03-05,77800.0,742452.0,57951.0,-26082.0,17.66
2013-03-06,77200.0,921624.0,142917.0,-102326.0,17.27
2013-03-07,77700.0,801685.0,119121.0,30149.0,17.31
2013-03-08,77700.0,541127.0,81061.0,3746.0,17.33
2013-03-11,78800.0,1088828.0,181182.0,20223.0,17.61
2013-03-12,78500.0,834329.0,199835.0,-77292.0,17.74
2013-03-13,80000.0,1614468.0,361762.0,-59435.0,17.79
2013-03-14,80500.0,1086770.0,158261.0,-182313.0,17.56
2013-03-15,79100.0,933732.0,-23642.0,-59768.0,17.51
2013-03-18,80300.0,2319256.0,-287914.0,584421.0,17.86
2013-03-19,80900.0,1753145.0,-3519.0,100293.0,18.21
2013-03-20,80000.0,1063299.0,-20648.0,-95827.0,18.11
2013-03-21,79700.0,778420.0,-79614.0,106653.0,17.47
2013-03-22,80900.0,944717.0,-110660.0,284878.0,17.69
2013-03-25,82700.0,1041063.0,-47105.0,254511.0,17.83
2013-03-26,82800.0,918303.0,70180.0,170981.0,17.88
2013-03-27,82400.0,703196.0,120173.0,-59109.0,17.65
2013-03-28,81400.0,878714.0,-20974.0,-23317.0,17.95
2013-03-29,81100.0,751731.0,-19696.0,21373.0,17.97
2013-04-01,80000.0,799372.0,-171369.0,75294.0,18.01
2013-04-02,78800.0,1125786.0,-123357.0,-17782.0,18.0
2013-04-03,80000.0,995107.0,67811.0,51780.0,18.03
2013-04-04,78800.0,825272.0,74415.0,16123.0,17.85
2013-04-05,78200.0,960028.0,-52475.0,86981.0,17.99
2013-04-08,78200.0,829000.0,21793.0,83196.0,18.09
2013-04-09,80800.0,1587374.0,70159.0,390908.0,18.39
2013-04-10,85000.0,3333503.0,-230327.0,1319009.0,19.43
2013-04-11,86600.0,2441188.0,-68303.0,847672.0,19.43
2013-04-12,85200.0,1242035.0,-10886.0,42990.0,19.41
2013-04-15,85000.0,823425.0,89404.0,-49966.0,19.31
2013-04-16,86100.0,1329578.0,193149.0,-93724.0,19.21
2013-04-17,86400.0,828531.0,57156.0,101273.0,19.29
2013-04-18,86000.0,979060.0,-17782.0,179691.0,19.38
2013-04-19,87900.0,1239669.0,73386.0,197283.0,19.5
2013-04-22,89900.0,1251879.0,-130746.0,462022.0,19.8
2013-04-23,90400.0,1339384.0,28843.0,461351.0,20.05
2013-04-24,90000.0,1425250.0,-88243.0,524038.0,19.98
2013-04-25,88500.0,1672962.0,-490046.0,374068.0,20.07
2013-04-26,89700.0,955461.0,-146082.0,253270.0,20.0
2013-04-29,88500.0,727612.0,-76436.0,-3137.0,20.06
2013-04-30,88100.0,1004308.0,-73227.0,-22446.0,20.04
2013-05-02,85100.0,1978668.0,-207370.0,-454998.0,19.75
2013-05-03,84800.0,1922787.0,48765.0,-649804.0,19.3
2013-05-06,85300.0,1140079.0,-51207.0,-118305.0,19.23
2013-05-07,84600.0,1079406.0,-21657.0,-272886.0,19.05
2013-05-08,82700.0,2251255.0,-112524.0,-612159.0,18.55
