,종가,거래량,기관매매량,외국인매매량,외국인보유율
2017-04-03,51800.0,2361892.0,459540.0,497273.0,50.76
2017-04-04,51000.0,2192884.0,14840.0,320251.0,50.8
2017-04-05,50300.0,2758658.0,-40308.0,-329568.0,50.71
2017-04-06,49400.0,2991825.0,95378.0,-1012040.0,50.57
2017-04-07,49800.0,2645476.0,-190588.0,150932.0,50.51
2017-04-10,49000.0,1824895.0,187919.0,-287530.0,50.46
2017-04-11,48850.0,2384127.0,187008.0,-592454.0,50.43
2017-04-12,49000.0,1694663.0,-24398.0,-164158.0,50.41
2017-04-13,49750.0,2367158.0,69327.0,37417.0,50.42
2017-04-14,49800.0,2845128.0,140712.0,378717.0,50.47
2017-04-17,49200.0,2002100.0,-109516.0,-620134.0,50.39
2017-04-18,50200.0,1899560.0,44353.0,251193.0,50.42
2017-04-19,49850.0,1587172.0,8933.0,20066.0,50.44
2017-04-20,51400.0,3573280.0,454355.0,924589.0,50.58
2017-04-21,52000.0,3834454.0,35117.0,1335534.0,50.76
2017-04-24,52400.0,3158545.0,-237775.0,448115.0,50.81
2017-04-25,52400.0,5312931.0,-827314.0,683727.0,50.91
2017-04-26,53700.0,5609007.0,253109.0,1546818.0,51.1
2017-04-27,53600.0,2743963.0,-2490.0,49247.0,51.11
2017-04-28,54000.0,3573387.0,107262.0,135083.0,51.14
2017-05-02,55400.0,4347745.0,94501.0,787840.0,51.25
2017-05-04,55900.0,2780438.0,-283756.0,528455.0,51.32
2017-05-08,56900.0,3818771.0,156017.0,363617.0,51.36
2017-05-10,55600.0,4766870.0,187387.0,-55019.0,51.33
2017-05-11,56400.0,3509393.0,-14957.0,32344.0,51.31
2017-05-12,55300.0,2303244.0,-213313.0,-229019.0,51.27
2017-05-15,55600.0,1542366.0,-210600.0,200652.0,51.29
2017-05-16,55300.0,2546047.0,97763.0,-275438.0,51.25
2017-05-17,54700.0,2485465.0,-183488.0,-18944.0,51.25
2017-05-18,55700.0,3494997.0,-257176.0,286218.0,51.28
2017-05-19,54200.0,2860160.0,-391024.0,-547626.0,51.2
2017-05-22,56000.0,2544180.0,-66296.0,484290.0,51.27
2017-05-23,55100.0,2410542.0,80981.0,-710843.0,51.17
2017-05-24,55800.0,2324952.0,-148771.0,486920.0,51.27
2017-05-25,55800.0,1996135.0,-86691.0,153767.0,51.28
2017-05-26,57100.0,3145737.0,274672.0,674280.0,51.37
2017-05-29,57900.0,3294700.0,114101.0,-23001.0,51.36
2017-05-30,57400.0,2368225.0,-119065.0,-419028.0,51.3
2017-05-31,57000.0,3314659.0,343208.0,-431233.0,51.24
2017-06-01,56400.0,2006611.0,-433137.0,80754.0,51.24
2017-06-02,57100.0,2481215.0,-527935.0,305053.0,51.29
2017-06-05,56100.0,2525078.0,-644058.0,-194387.0,51.26
2017-06-07,56500.0,3040030.0,17722.0,214401.0,51.29
2017-06-08,56700.0,3943311.0,-276463.0,52233.0,51.3
2017-06-09,58300.0,4799560.0,583568.0,494540.0,51.32
2017-06-12,57500.0,2650404.0,-205632.0,-182932.0,51.25
2017-06-13,58800.0,3431811.0,67029.0,142754.0,51.26
2017-06-14,59300.0,4441904.0,566215.0,-281481.0,51.21
2017-06-15,60600.0,4549233.0,748936.0,139882.0,51.23
2017-06-16,60500.0,3932203.0,534001.0,-937775.0,51.1
2017-06-19,62800.0,5315543.0,707659.0,-335081.0,51.05
2017-06-20,64000.0,6519471.0,-369067.0,-991511.0,50.93
2017-06-21,64800.0,5650669.0,-51950.0,-1095019.0,50.78
2017-06-22,65000.0,4977159.0,-430382.0,-67531.0,50.78
2017-06-23,65000.0,3189590.0,-106902.0,-156131.0,50.75
2017-06-26,67500.0,3516630.0,-39343.0,303693.0,50.77
2017-06-27,69200.0,4951341.0,-356257.0,-753440.0,50.67
2017-06-28,67200.0,5520578.0,-201713.0,-1314444.0,50.49
2017-06-29,68500.0,3702501.0,-488543.0,277330.0,50.61
2017-06-30,67400.0,3230282.0,-143129.0,-680626.0,50.52
2017-07-03,66300.0,3763473.0,-643905.0,-199934.0,50.49
2017-07-04,65800.0,2895782.0,-44995.0,-245252.0,50.39
2017-07-05,68000.0,4557456.0,-8345.0,231106.0,50.41
2017-07-06,68100.0,4048922.0,-110341.0,-223663.0,50.38
2017-07-07,66600.0,3242213.0,237995.0,-946243.0,50.25
2017-07-10,67300.0,2667048.0,101893.0,59431.0,50.25
2017-07-11,69000.0,3187332.0,265035.0,238081.0,50.29
2017-07-12,68900.0,3462150.0,-143455.0,-17268.0,50.23
2017-07-13,70600.0,5432312.0,-73558.0,326598.0,50.27
2017-07-14,71100.0,2931832.0,147593.0,-615713.0,50.18
2017-07-17,71200.0,2804598.0,96060.0,-718610.0,50.08
2017-07-18,70800.0,2066194.0,205454.0,-300042.0,50.04
2017-07-19,71000.0,2009799.0,122984.0,-77242.0,50.02
2017-07-20,71300.0,1647153.0,-34471.0,4194.0,50.02
2017-07-21,71200.0,1599111.0,-15231.0,-62494.0,50.01
2017-07-24,73000.0,3598173.0,152883.0,106519.0,50.02
2017-07-25,70400.0,6028435.0,-376282.0,-1837711.0,49.77
2017-07-26,66800.0,9659618.0,-391283.0,-2383438.0,49.44
2017-07-27,68400.0,6177375.0,-46422.0,201407.0,49.47
2017-07-28,64600.0,8093780.0,-163452.0,-1299069.0,49.29
2017-07-31,66000.0,4769724.0,213383.0,267512.0,49.32
2017-08-01,65500.0,3744523.0,-472032.0,17665.0,49.33
2017-08-02,68000.0,4161592.0,-88912.0,609418.0,49.41
2017-08-03,65500.0,4992104.0,-940246.0,-414067.0,49.35
2017-08-04,64000.0,5938549.0,-197762.0,-1897277.0,49.09
2017-08-07,64100.0,3518575.0,-326721.0,-415633.0,49.03
2017-08-08,66300.0,4372768.0,195292.0,916914.0,49.16
2017-08-09,64200.0,4037319.0,415915.0,-1002805.0,49.02
2017-08-10,64400.0,4474120.0,654867.0,-1204158.0,48.85
2017-08-11,61400.0,6664578.0,1087309.0,-2211029.0,48.55
2017-08-14,65100.0,5239246.0,940632.0,1001806.0,48.68
2017-08-16,66100.0,4714899.0,297367.0,155540.0,48.7
2017-08-17,66400.0,3709768.0,462807.0,-445389.0,48.64
2017-08-18,67000.0,3130891.0,314423.0,240463.0,48.68
2017-08-21,67200.0,2570150.0,104327.0,244397.0,48.71
2017-08-22,68200.0,2208365.0,282321.0,189926.0,48.73
2017-08-23,68000.0,3072911.0,37771.0,-311416.0,48.69
2017-08-24,68100.0,2333347.0,246717.0,157560.0,48.71
2017-08-25,68400.0,1862764.0,322643.0,60741.0,48.72
2017-08-28,67900.0,1843458.0,61909.0,684.0,48.72
2017-08-29,67600.0,2967906.0,272780.0,-371905.0,48.67
2017-08-30,68500.0,2118742.0,198801.0,202492.0,48.7
2017-08-31,68600.0,2054717.0,131609.0,-78152.0,48.69
2017-09-01,68700.0,2304425.0,41800.0,220477.0,48.72
2017-09-04,68100.0,3234465.0,490232.0,474116.0,48.78
2017-09-05,69900.0,4026248.0,889690.0,206309.0,48.8
2017-09-06,71700.0,4476200.0,940929.0,115936.0,48.82
2017-09-07,71400.0,3877849.0,393887.0,145249.0,48.84
2017-09-08,72600.0,2868673.0,551098.0,283666.0,48.87
2017-09-11,73800.0,3321612.0,698374.0,-417949.0,48.81
2017-09-12,74700.0,3676865.0,255720.0,385298.0,48.86
2017-09-13,75700.0,5682708.0,305555.0,212182.0,48.89
2017-09-14,76800.0,3366621.0,-221102.0,77463.0,48.9
2017-09-15,77200.0,2725277.0,280725.0,-88198.0,48.88
2017-09-18,79700.0,3638325.0,-96210.0,-76106.0,48.89
2017-09-19,79200.0,3934389.0,108246.0,-861631.0,48.76
2017-09-20,80700.0,5268665.0,-3989.0,-132830.0,48.75
2017-09-21,83100.0,6961713.0,-278784.0,170550.0,48.77
2017-09-22,83100.0,5970218.0,-865651.0,769156.0,48.87
2017-09-25,86300.0,4656285.0,-119669.0,-221835.0,48.88
2017-09-26,82100.0,11035272.0,-217434.0,-473008.0,48.74
2017-09-27,82400.0,5029200.0,118757.0,-740433.0,48.65
2017-09-28,83200.0,4817018.0,453121.0,-626270.0,48.56
2017-09-29,82900.0,3579139.0,14756.0,-521390.0,48.55
2017-10-10,88700.0,7956055.0,-71283.0,941967.0,48.68
2017-10-11,89100.0,5500820.0,-834835.0,-348587.0,48.57
2017-10-12,88500.0,4313702.0,-754191.0,-67919.0,48.56
2017-10-13,86100.0,6101810.0,-749868.0,-120066.0,48.51
2017-10-16,84200.0,6985619.0,-829202.0,-657326.0,48.42
2017-10-17,83500.0,6802500.0,-441419.0,-1239023.0,48.25
2017-10-18,80900.0,9070685.0,-376095.0,-1472392.0,48.04
2017-10-19,79000.0,7675978.0,-237533.0,-1077180.0,47.9
2017-10-20,81200.0,6911051.0,500584.0,-357231.0,47.84
2017-10-23,84700.0,5388391.0,-520158.0,580385.0,47.92
2017-10-24,81800.0,5236092.0,-83808.0,-1045725.0,47.78
2017-10-25,81700.0,3914170.0,-768076.0,534757.0,47.85
2017-10-26,78700.0,7528077.0,-1234284.0,-656562.0,47.76
2017-10-27,78400.0,8929263.0,-833663.0,-1959153.0,47.49
2017-10-30,79800.0,5883529.0,-40236.0,565813.0,47.57
2017-10-31,82200.0,6620890.0,405096.0,845034.0,47.69
2017-11-01,85300.0,7067296.0,562545.0,1079705.0,47.83
2017-11-02,83400.0,4464960.0,-149791.0,88766.0,47.83
2017-11-03,84400.0,4050123.0,-202102.0,388805.0,47.87
2017-11-06,83500.0,3131468.0,-698731.0,480556.0,47.94
2017-11-07,82400.0,2993945.0,-526151.0,223799.0,47.93
2017-11-08,83200.0,3396387.0,-252195.0,549895.0,48.0
2017-11-09,82400.0,3748489.0,-647400.0,-67915.0,47.99
2017-11-10,82000.0,2357772.0,-87444.0,138568.0,48.0
2017-11-13,82300.0,2955651.0,81158.0,285204.0,48.03
2017-11-14,83400.0,3399976.0,390179.0,153639.0,48.05
2017-11-15,82000.0,3207872.0,-63864.0,21648.0,48.05
2017-11-16,82500.0,3053355.0,-43221.0,70417.0,48.06
2017-11-17,83000.0,4339090.0,-127356.0,316769.0,48.11
2017-11-20,82100.0,2988991.0,-360535.0,154508.0,48.13
2017-11-21,85000.0,5540888.0,773119.0,1689514.0,48.36
2017-11-22,86800.0,4592670.0,177913.0,828700.0,48.46
2017-11-23,84700.0,2840382.0,40186.0,-439106.0,48.38
2017-11-24,85100.0,2073899.0,108690.0,-11125.0,48.38
2017-11-27,83100.0,7105679.0,-1274677.0,532478.0,48.46
2017-11-28,82600.0,4083144.0,-633467.0,320341.0,48.49
2017-11-29,82400.0,2418748.0,-45805.0,338702.0,48.53
2017-11-30,76800.0,11213748.0,-943455.0,-2338514.0,48.21
2017-12-01,77400.0,4340592.0,-117628.0,-677415.0,48.11
2017-12-04,79100.0,4115752.0,-22220.0,275221.0,48.15
2017-12-05,77900.0,3736568.0,77526.0,-342995.0,48.1
2017-12-06,77500.0,3934238.0,125016.0,-163028.0,48.03
2017-12-07,76000.0,5166136.0,549872.0,-1352999.0,47.83
2017-12-08,78700.0,3660716.0,534436.0,524970.0,47.89
2017-12-11,78700.0,2493176.0,327301.0,-253645.0,47.84
2017-12-12,77800.0,3746347.0,190059.0,-577549.0,47.76
2017-12-13,76800.0,3485920.0,89785.0,-894686.0,47.62
2017-12-14,76000.0,5552560.0,-1358160.0,470834.0,47.68
2017-12-15,75700.0,3374982.0,113753.0,-569261.0,47.61
2017-12-18,77200.0,3237589.0,407114.0,155719.0,47.6
2017-12-19,80200.0,6782210.0,1109496.0,917025.0,47.73
2017-12-20,80100.0,4375810.0,757605.0,274258.0,47.75
2017-12-21,77000.0,4831110.0,-238303.0,-573724.0,47.67
2017-12-22,76700.0,3382954.0,230723.0,-175576.0,47.64
2017-12-26,74000.0,6253943.0,-380338.0,308836.0,47.64
2017-12-27,75100.0,4291492.0,-138555.0,-683705.0,47.55
2017-12-28,76500.0,2825939.0,532001.0,-136639.0,47.53
2018-01-02,76600.0,2014838.0,-331780.0,178194.0,47.55
2018-01-03,77700.0,3097644.0,170162.0,273987.0,47.61
2018-01-04,77100.0,3729328.0,173510.0,387614.0,47.66
2018-01-05,79300.0,3395065.0,644085.0,602496.0,47.77
2018-01-08,78200.0,2960495.0,-335917.0,100714.0,47.78
2018-01-09,76900.0,3343874.0,-458795.0,-26935.0,47.78
2018-01-10,72900.0,9123901.0,-2413307.0,-2207272.0,47.48
2018-01-11,72600.0,3777867.0,-358877.0,-273156.0,47.43
2018-01-12,74400.0,5659087.0,-161518.0,658228.0,47.52
2018-01-15,72700.0,3541267.0,-267507.0,-463886.0,47.46
2018-01-16,74400.0,4383229.0,527150.0,167086.0,47.48
2018-01-17,74100.0,3256624.0,-269288.0,195574.0,47.51
2018-01-18,75200.0,6199800.0,128581.0,662490.0,47.6
2018-01-19,73300.0,3898397.0,-412588.0,-735713.0,47.5
2018-01-22,71100.0,5610463.0,-1147790.0,-154212.0,47.48
2018-01-23,71300.0,4671451.0,-190157.0,-643973.0,47.41
2018-01-24,72400.0,3802939.0,438824.0,239486.0,47.4
2018-01-25,75800.0,8758929.0,-25045.0,1871232.0,47.65
2018-01-26,75500.0,4296170.0,128448.0,-37044.0,47.62
2018-01-29,75300.0,3618328.0,77097.0,300440.0,47.66
2018-01-30,73100.0,5443314.0,-1091111.0,-461551.0,47.6
2018-01-31,73500.0,5800892.0,-177340.0,432031.0,47.67
2018-02-01,74400.0,2987816.0,182065.0,599383.0,47.75
2018-02-02,72200.0,4343077.0,-775181.0,1195.0,47.8
2018-02-05,70200.0,4058439.0,-468698.0,-438356.0,47.74
2018-02-06,70200.0,5679965.0,481965.0,153772.0,47.75
2018-02-07,71100.0,6007913.0,-23853.0,1157698.0,47.91
2018-02-08,73900.0,5586858.0,-101184.0,1873217.0,48.18
2018-02-09,73400.0,5118112.0,51713.0,364041.0,48.23
2018-02-12,74500.0,3317876.0,459295.0,254381.0,48.21
2018-02-13,77700.0,7814367.0,1167428.0,2564883.0,48.57
2018-02-14,77600.0,3943628.0,284973.0,219537.0,48.6
2018-02-19,76500.0,3350577.0,-230609.0,85687.0,48.61
2018-02-20,75500.0,2507719.0,-551564.0,491733.0,48.66
2018-02-21,76900.0,2653870.0,378894.0,301295.0,48.7
2018-02-22,75900.0,1879461.0,78016.0,-69906.0,48.69
2018-02-23,77300.0,2404473.0,389087.0,516157.0,48.76
2018-02-26,77500.0,2327486.0,352196.0,52050.0,48.76
2018-02-27,78700.0,3395415.0,634388.0,622653.0,48.84
2018-02-28,76800.0,3102987.0,-589878.0,304958.0,48.88
2018-03-02,77400.0,2673152.0,-296203.0,542002.0,48.96
2018-03-05,78300.0,3415061.0,550946.0,542620.0,49.03
2018-03-06,82400.0,7588369.0,1788937.0,1839924.0,49.29
2018-03-07,82700.0,4992841.0,-233218.0,1497741.0,49.49
2018-03-08,83500.0,4440076.0,-299335.0,613180.0,49.58
2018-03-09,83300.0,5159197.0,278609.0,163437.0,49.6
2018-03-12,84900.0,2744795.0,-134649.0,597451.0,49.68
2018-03-13,90000.0,8775741.0,784323.0,2499422.0,50.03
2018-03-14,90700.0,5939290.0,-137002.0,310749.0,50.07
2018-03-15,89600.0,4106667.0,-139683.0,582.0,50.08
2018-03-16,89800.0,5006430.0,-102681.0,421136.0,50.12
2018-03-19,89900.0,3743718.0,335050.0,145586.0,50.12
2018-03-20,89600.0,3083666.0,-133760.0,-84060.0,50.11
2018-03-21,88400.0,2942484.0,107666.0,-263082.0,50.07
2018-03-22,88600.0,2698169.0,-540805.0,345740.0,50.09
2018-03-23,83100.0,7310739.0,-1958585.0,118743.0,50.1
2018-03-26,84000.0,6121334.0,-109443.0,-560230.0,50.01
2018-03-27,81400.0,7184488.0,-217500.0,-626783.0,49.96
2018-03-28,80300.0,4820673.0,-927190.0,724491.0,50.07
2018-03-29,80300.0,3618849.0,164792.0,-786460.0,49.94
2018-03-30,81300.0,3681673.0,387064.0,-487311.0,49.87
2018-04-02,81300.0,2342407.0,-174080.0,39760.0,49.88
2018-04-03,81800.0,3553815.0,-346837.0,92376.0,49.8
2018-04-04,80400.0,2964537.0,-280586.0,28536.0,49.8
2018-04-05,82900.0,3255356.0,773918.0,-138956.0,49.77
2018-04-06,80300.0,5693281.0,-427635.0,-1356968.0,49.58
2018-04-09,80600.0,3231256.0,-92801.0,62830.0,49.56
2018-04-10,80400.0,2924054.0,-24466.0,139947.0,49.59
2018-04-11,81200.0,3053453.0,-67805.0,635174.0,49.67
2018-04-12,84000.0,5725102.0,291789.0,1450561.0,49.84
2018-04-13,84200.0,3032369.0,506859.0,-185940.0,49.81
2018-04-16,84000.0,1489091.0,290736.0,-176471.0,49.78
2018-04-17,82800.0,2501282.0,78332.0,-665518.0,49.68
2018-04-18,84600.0,3375376.0,119001.0,247231.0,49.72
2018-04-19,87900.0,5901782.0,333893.0,1500889.0,49.92
2018-04-20,84400.0,4590640.0,176697.0,-1338626.0,49.77
2018-04-23,84400.0,3002461.0,-22705.0,-188473.0,49.67
2018-04-24,82100.0,6804182.0,-128844.0,-998010.0,49.6
2018-04-25,82400.0,3845661.0,142128.0,-408067.0,49.55
2018-04-26,86500.0,7551747.0,733178.0,1164838.0,49.76
2018-04-27,87100.0,4961867.0,-305021.0,1273576.0,49.91
2018-04-30,84500.0,4653153.0,-418815.0,167677.0,49.99
2018-05-02,83100.0,5444240.0,-251779.0,-305074.0,49.94
2018-05-03,82900.0,2362792.0,-229462.0,14016.0,49.95
2018-05-04,83000.0,2696141.0,-245992.0,537022.0,50.02
2018-05-08,83500.0,2979605.0,85429.0,474568.0,50.06
2018-05-09,83400.0,2284106.0,218854.0,39668.0,50.09
2018-05-10,85800.0,3274963.0,346896.0,463872.0,50.15
2018-05-11,86100.0,2107047.0,138675.0,428473.0,50.2
2018-05-14,85400.0,1959236.0,343579.0,-92626.0,50.19
2018-05-15,84600.0,2239370.0,-33377.0,-81833.0,50.19
2018-05-16,87000.0,3040180.0,688272.0,835070.0,50.35
2018-05-17,86700.0,2864278.0,450679.0,-116304.0,50.36
2018-05-18,87900.0,2187789.0,379353.0,232614.0,50.4
2018-05-21,89100.0,3262983.0,210360.0,712992.0,50.49
2018-05-23,95300.0,10378915.0,810705.0,3218257.0,50.91
2018-05-24,94600.0,3220029.0,577009.0,-225447.0,50.89
2018-05-25,95200.0,4145819.0,826504.0,-114377.0,50.84
2018-05-28,94500.0,2505786.0,-106151.0,-129623.0,50.83
2018-05-29,94800.0,2733549.0,11431.0,-165055.0,50.75
2018-05-30,95000.0,3808299.0,141995.0,52843.0,50.81
2018-05-31,93400.0,5996671.0,71133.0,-665265.0,50.67
2018-06-01,91400.0,4790644.0,-253211.0,-601744.0,50.59
2018-06-04,89800.0,3141036.0,-267841.0,-343710.0,50.52
2018-06-05,91000.0,2758383.0,-107673.0,239796.0,50.55
2018-06-07,90900.0,2754947.0,51360.0,-191110.0,50.54
2018-06-08,88400.0,4579508.0,-626881.0,-402630.0,50.45
2018-06-11,89200.0,2535933.0,-212824.0,423695.0,50.51
2018-06-12,88400.0,1876012.0,111520.0,-324599.0,50.49
2018-06-14,86300.0,4646948.0,-1193735.0,332775.0,50.53
2018-06-15,87000.0,2945006.0,103879.0,131096.0,50.5
2018-06-18,84000.0,4723914.0,-136138.0,-756114.0,50.39
2018-06-19,84100.0,3824878.0,131057.0,167909.0,50.41
2018-06-20,87800.0,4183210.0,24293.0,619095.0,50.48
2018-06-21,88500.0,3274612.0,-91323.0,427011.0,50.54
2018-06-22,89500.0,2569978.0,19162.0,407057.0,50.58
2018-06-25,84800.0,4420542.0,-377652.0,-967121.0,50.43
2018-06-26,84300.0,5518522.0,196369.0,-533172.0,50.33
2018-06-27,85200.0,3798356.0,-185784.0,738033.0,50.43
2018-06-28,83500.0,3838303.0,-486727.0,-269475.0,50.37
2018-06-29,85700.0,3003603.0,51725.0,301410.0,50.47
2018-07-02,83700.0,2033542.0,-388344.0,248137.0,50.59
2018-07-03,86100.0,2817592.0,165855.0,583991.0,50.75
2018-07-04,85000.0,2744382.0,-92746.0,-44243.0,50.74
2018-07-05,86200.0,2059342.0,172466.0,268456.0,50.78
2018-07-06,85300.0,3482186.0,488264.0,-910888.0,50.65
2018-07-09,87600.0,2127205.0,418948.0,55715.0,50.65
2018-07-10,87300.0,2002682.0,-41617.0,-35494.0,50.65
2018-07-11,86800.0,2037358.0,-320621.0,283802.0,50.67
2018-07-12,85600.0,3032951.0,-635368.0,-159123.0,50.64
2018-07-13,88800.0,4535954.0,412994.0,1216054.0,50.81
2018-07-16,89300.0,1896459.0,-171161.0,341176.0,50.86
2018-07-17,88600.0,1570129.0,-78644.0,132255.0,50.86
2018-07-18,89300.0,1937496.0,-63307.0,289905.0,50.87
2018-07-19,90300.0,2383489.0,315786.0,288020.0,50.89
2018-07-20,87900.0,3726334.0,160991.0,-1608514.0,50.67
2018-07-23,81700.0,7076375.0,-1505085.0,-449045.0,50.61
2018-07-24,83600.0,4023740.0,-336568.0,585836.0,50.7
2018-07-25,80500.0,4154596.0,-683003.0,85489.0,50.72
2018-07-26,83100.0,6218102.0,-262758.0,527053.0,50.8
2018-07-27,86100.0,4943923.0,-129875.0,1358076.0,50.99
2018-07-30,85900.0,2301941.0,-630807.0,488577.0,51.1
2018-07-31,86300.0,2804543.0,43168.0,140986.0,51.12
2018-08-01,85600.0,2265008.0,-259684.0,-347779.0,51.06
2018-08-02,83200.0,3373964.0,-431959.0,-188803.0,51.03
2018-08-03,83300.0,1928574.0,-440183.0,42653.0,51.01
2018-08-06,79400.0,5910100.0,-915793.0,-1797458.0,50.76
2018-08-07,80700.0,3288142.0,-364043.0,-146578.0,50.74
2018-08-08,79800.0,2804784.0,-577077.0,-234615.0,50.66
2018-08-09,78000.0,5587662.0,-313100.0,-1405915.0,50.43
2018-08-10,75100.0,6785694.0,-1162502.0,-889021.0,50.3
2018-08-13,75400.0,3734794.0,400507.0,-515669.0,50.21
2018-08-14,75900.0,3206407.0,-291353.0,-203850.0,50.18
2018-08-16,74700.0,5550888.0,-252770.0,-964242.0,50.04
2018-08-17,74500.0,2647963.0,-481657.0,-364231.0,50.07
2018-08-20,74700.0,2048829.0,-42410.0,-472486.0,49.94
2018-08-21,78400.0,5663191.0,197918.0,17191.0,49.99
2018-08-22,79800.0,5295710.0,-134646.0,211337.0,49.98
2018-08-23,81100.0,3272130.0,-436004.0,256406.0,50.0
2018-08-24,81800.0,3612709.0,82864.0,-170075.0,49.97
2018-08-27,83500.0,3070598.0,-33249.0,203522.0,49.98
2018-08-28,82400.0,4466308.0,-511504.0,93319.0,50.06
2018-08-29,82800.0,2330703.0,-289534.0,61861.0,50.1
2018-08-30,82700.0,2337573.0,-311831.0,96463.0,50.08
2018-08-31,83000.0,2303812.0,-368057.0,163611.0,50.09
2018-09-03,80600.0,2618619.0,-601047.0,-461555.0,50.03
2018-09-04,81200.0,1903734.0,-14490.0,-328758.0,49.98
2018-09-05,80000.0,2627619.0,-297561.0,-442221.0,49.9
2018-09-06,78800.0,4516654.0,58445.0,-1587636.0,49.7
2018-09-07,75900.0,8388278.0,836380.0,-4227125.0,49.12
2018-09-10,76500.0,4167711.0,-441269.0,17300.0,49.13
2018-09-11,76600.0,3197796.0,-353687.0,121262.0,49.15
2018-09-12,75100.0,4330147.0,-563624.0,-913138.0,49.04
2018-09-13,74500.0,5257563.0,-337109.0,-780038.0,48.93
2018-09-14,77700.0,4124842.0,555124.0,234654.0,48.96
2018-09-17,77200.0,2252063.0,-198192.0,14441.0,48.96
2018-09-18,78000.0,2450163.0,-63940.0,113527.0,48.98
2018-09-19,78800.0,2912259.0,-145850.0,271102.0,49.03
2018-09-20,79100.0,3392490.0,224443.0,42114.0,49.04
2018-09-21,76700.0,5678068.0,-689553.0,-1619936.0,48.82
2018-09-27,75000.0,5841083.0,-494477.0,-1575007.0,48.7
2018-09-28,73100.0,5824873.0,-51499.0,-1572312.0,48.48
2018-10-01,73700.0,2970456.0,-74227.0,-313.0,48.5
2018-10-02,71700.0,4089558.0,-286842.0,-806232.0,48.39
2018-10-04,70000.0,5778810.0,131898.0,-1151937.0,48.26
2018-10-05,70300.0,5508014.0,192343.0,150494.0,48.31
2018-10-08,71200.0,2856291.0,7210.0,423381.0,48.35
2018-10-10,70300.0,4161114.0,288499.0,-665862.0,48.25
2018-10-11,69000.0,4936490.0,94012.0,508218.0,48.34
2018-10-12,72400.0,4882184.0,-123179.0,1072251.0,48.55
2018-10-15,70300.0,3727297.0,-274373.0,-305807.0,48.49
2018-10-16,69700.0,2211661.0,-69891.0,-231329.0,48.44
2018-10-17,70400.0,2653053.0,-56768.0,111132.0,48.47
2018-10-18,68700.0,2849229.0,-305173.0,-217371.0,48.45
2018-10-19,70800.0,2688930.0,288874.0,225839.0,48.48
2018-10-22,70000.0,2377240.0,56947.0,-209150.0,48.45
2018-10-23,69100.0,3175869.0,-36968.0,549054.0,48.52
2018-10-24,66700.0,5703361.0,-357177.0,48321.0,48.53
2018-10-25,64700.0,5859332.0,642970.0,-838181.0,48.42
2018-10-26,67000.0,6211406.0,630883.0,-48478.0,48.43
2018-10-29,66800.0,4252977.0,808443.0,-435960.0,48.37
2018-10-30,68200.0,6101533.0,1124542.0,-366510.0,48.32
2018-10-31,68200.0,5038931.0,-700488.0,131546.0,48.33
2018-11-01,68300.0,3218076.0,-262202.0,338133.0,48.39
2018-11-02,72600.0,5334082.0,534791.0,1002133.0,48.56
2018-11-05,70500.0,3389386.0,-75746.0,-809750.0,48.44
2018-11-06,70100.0,2624868.0,-161735.0,-158720.0,48.42
2018-11-07,70800.0,3770119.0,580098.0,230878.0,48.46
2018-11-08,72900.0,3930969.0,-299656.0,1400664.0,48.65
2018-11-09,72900.0,3414946.0,-451472.0,794497.0,48.76
2018-11-12,74500.0,3328433.0,-162759.0,1212050.0,48.93
2018-11-13,71900.0,4730929.0,242107.0,-778184.0,48.82
2018-11-14,70400.0,2783377.0,29689.0,-470417.0,48.79
2018-11-15,71800.0,1564647.0,192390.0,-19044.0,48.79
2018-11-16,70100.0,2894513.0,-348243.0,-331615.0,48.73
2018-11-19,69800.0,2303677.0,-480239.0,28567.0,48.75
2018-11-20,67500.0,3325563.0,-462062.0,-144640.0,48.66
2018-11-21,68100.0,3100596.0,547873.0,-391574.0,48.59
2018-11-22,69300.0,1966126.0,173259.0,390465.0,48.64
2018-11-23,69300.0,1499166.0,-180476.0,301976.0,48.65
2018-11-26,70900.0,2361766.0,360499.0,366681.0,48.7
2018-11-27,70800.0,2293763.0,-41608.0,-154771.0,48.58
2018-11-28,71900.0,2441991.0,-284874.0,1042424.0,48.79
2018-11-29,71500.0,3270078.0,-65194.0,168479.0,48.81
2018-11-30,69600.0,4167055.0,-604200.0,-517286.0,48.7
2018-12-03,70500.0,2760290.0,-419698.0,616758.0,48.77
2018-12-04,69000.0,3222060.0,-830161.0,196037.0,48.79
2018-12-05,68200.0,3008950.0,-226670.0,52379.0,48.78
2018-12-06,66000.0,3902275.0,-382104.0,-292356.0,48.68
2018-12-07,66800.0,2590733.0,-61191.0,68420.0,48.73
2018-12-10,65500.0,2206084.0,-78587.0,-163205.0,48.67
2018-12-11,64900.0,2457332.0,78444.0,-302430.0,48.65
2018-12-12,66200.0,2901875.0,247523.0,4666.0,48.64
2018-12-13,65500.0,4062323.0,-45430.0,-268908.0,48.59
2018-12-14,61800.0,5617675.0,-766609.0,-1227664.0,48.4
2018-12-17,62200.0,2506287.0,217280.0,197920.0,48.42
2018-12-18,61100.0,3098206.0,-52887.0,6250.0,48.37
2018-12-19,60300.0,3561783.0,61589.0,-342964.0,48.31
2018-12-20,58600.0,4889709.0,-82535.0,-334070.0,48.28
2018-12-21,60000.0,3946994.0,499931.0,203773.0,48.25
